pedido_id;cliente_id;data_pedido;status;valor_total
461933;60784;7/17/2024 6:50;Confirmado;3931
429841;16179;01/02/2025 13:15;Pending;3899
393474;27959;08/11/2024 06:05;Confirmado;2279
104352;63639;6/27/2024 22:17;Confirmado;2321
978753;41742;4/18/2025 3:57;Confirmado;4678
361429;45733;11/29/2023 21:22;Confirmado;1431
226793;62234;8/31/2024 4:32;Pending;1091
798737;44464;11/26/2023 23:54;Pending;1270
228651;15280;7/23/2025 0:00;CANCELADO;3991
852221;19572;3/24/2024 19:20;Confirmado;6219
154812;83396;10/06/2023 21:01;CANCELADO;6879
749575;96674;03/03/2024 13:34;Confirmado;1516
764859;65886;9/15/2023 4:47;Confirmado;6133
588978;83748;8/30/2023 23:57;Pending;2732
494298;66027;2/25/2025 4:35;CANCELADO;4348
512378;88562;04/05/2025 14:52;Pending;2345
255802;56151;10/09/2023 21:07;Confirmado;6289
627765;98631;02/06/2024 07:44;Confirmado;1493
618389;65886;8/21/2023 7:41;Pending;2745
699225;41074;6/30/2025 17:17;Confirmado;2982
431378;60320;8/20/2023 11:29;Confirmado;3445
733865;46102;5/16/2025 8:07;Confirmado;4737
476377;96825;9/26/2024 18:07;Confirmado;7611
768748;82487;7/20/2025 0:17;CANCELADO;3326
548925;60499;07/11/2025 05:56;Confirmado;2774
935400;60499;10/31/2024 12:08;Confirmado;561
881836;89424;09/06/2023 11:17;Confirmado;2850
210641;30930;12/01/2023 14:35;Confirmado;7035
644000;70282;5/21/2025 15:25;Confirmado;5271
825188;50001;12/25/2024 23:34;Confirmado;3946
787977;31316;3/13/2025 12:45;Confirmado;1361
237302;15381;8/30/2024 13:41;Confirmado;4771
682645;50457;8/30/2023 7:09;Confirmado;4275
997149;19323;11/02/2024 20:07;CANCELADO;855
972999;21625;09/03/2023 15:03;Confirmado;3968
904156;98402;7/13/2025 8:20;Confirmado;1046
797048;30930;6/13/2025 14:25;Confirmado;2846
705289;58199;9/13/2023 2:22;CANCELADO;4836
162159;90999;10/20/2024 1:23;Confirmado;2433
551539;58071;04/05/2025 23:32;Confirmado;2838
679431;29861;7/20/2025 2:58;Pending;5170
367245;79999;4/27/2025 8:38;CANCELADO;2730
830840;45733;12/21/2023 16:59;Confirmado;840
458144;20587;10/28/2023 8:49;Confirmado;6937
208822;29589;11/22/2023 7:08;Confirmado;6403
383911;66798;11/24/2023 11:59;Confirmado;2744
543209;17479;12/01/2024 06:36;Confirmado;1198
461324;88622;9/18/2024 17:45;Confirmado;1707
413264;78605;10/17/2023 16:30;Pending;1518
783875;82045;01/04/2024 11:33;CANCELADO;4272
974653;74589;12/11/2024 02:14;Pending;3342
902584;37956;01/02/2024 13:12;Pending;3495
372625;27503;08/11/2024 12:30;Confirmado;2508
473183;35485;09/04/2023 15:18;Confirmado;2136
376908;19572;11/26/2024 7:25;Confirmado;3704
297161;47592;9/15/2024 18:24;Confirmado;1931
712850;67919;12/22/2024 15:35;Pending;4244
338697;11169;08/02/2024 10:21;Confirmado;4356
178922;99119;08/08/2024 17:43;Confirmado;1466
522783;47045;6/18/2025 13:26;Pending;4096
623434;51679;01/01/2024 20:27;Confirmado;6843
190627;91095;10/24/2023 4:47;CANCELADO;4559
887282;19656;8/20/2023 13:50;CANCELADO;750
645138;66383;3/13/2024 19:19;CANCELADO;4467
749808;74522;6/23/2024 21:10;Pending;3064
525018;21319;01/04/2024 13:22;Confirmado;2466
453396;21471;11/19/2023 12:16;Pending;212
633164;55948;2/16/2024 20:22;CANCELADO;3102
344505;39400;6/28/2025 13:40;Confirmado;5630
829357;81143;12/15/2023 1:31;Pending;3064
528280;10956;03/02/2024 08:47;Confirmado;1620
227411;30323;7/24/2024 13:28;Pending;2643
119171;78951;11/13/2024 7:37;Pending;3402
764103;94930;12/04/2024 06:54;CANCELADO;98
119122;45947;5/30/2024 1:38;Confirmado;1338
414011;94130;1/29/2024 14:28;CANCELADO;295
353574;31168;10/27/2023 11:42;Pending;5896
137274;30501;10/09/2023 10:28;Confirmado;4541
677127;85540;6/25/2024 23:18;Confirmado;1613
374620;40546;7/15/2024 5:37;Confirmado;3539
124128;29803;06/11/2024 02:00;CANCELADO;3353
912935;10173;07/07/2025 05:15;Confirmado;2104
155547;38669;11/14/2024 0:14;Confirmado;203
312516;13196;2/27/2024 15:54;Pending;5761
343707;46848;10/09/2024 22:45;Confirmado;1156
532516;66330;06/10/2024 09:55;CANCELADO;3589
987287;79530;7/24/2024 20:02;Pending;2555
343151;70734;03/04/2024 15:16;CANCELADO;1017
867749;57433;4/18/2024 7:57;Confirmado;3969
535673;63947;01/08/2024 22:30;Confirmado;2509
752653;66930;12/03/2023 23:40;Confirmado;3959
485848;92232;12/28/2023 17:28;Confirmado;1902
502499;67790;05/03/2024 17:01;Confirmado;6084
104921;91108;12/29/2024 11:39;Confirmado;1694
996246;27972;01/12/2024 00:10;CANCELADO;5066
612177;42227;04/12/2025 20:51;Confirmado;3823
176963;83487;3/29/2024 5:41;Pending;902
369889;61776;10/06/2024 04:11;Confirmado;2393
906182;62945;5/15/2024 6:02;Confirmado;2742
759028;96674;8/29/2023 4:52;Pending;399
881069;12414;12/27/2024 1:15;Pending;4000
174045;96149;8/21/2023 1:56;Confirmado;1826
385199;98559;2/18/2025 15:38;Confirmado;3244
986467;19569;3/17/2024 6:24;Pending;2050
286728;89472;9/28/2023 16:14;Confirmado;5386
559684;27180;8/17/2024 2:36;Confirmado;4313
538115;74374;2/20/2024 18:27;Pending;49
820176;85502;06/09/2025 06:39;Confirmado;1307
503065;63936;7/13/2025 12:14;Confirmado;3439
658405;48390;5/26/2025 14:48;Confirmado;2328
649511;89482;03/04/2025 01:40;Confirmado;2343
590573;42901;01/10/2024 18:19;Confirmado;594
993039;60176;12/04/2024 18:04;Confirmado;1045
750093;38381;12/08/2024 08:14;Confirmado;3117
479206;18491;5/26/2024 8:55;Confirmado;5237
315033;32125;7/24/2025 16:34;Confirmado;6841
416282;28631;4/26/2024 23:19;Confirmado;2740
738405;20832;12/24/2024 8:56;Confirmado;1564
110579;90471;02/01/2024 03:58;Pending;1261
802256;86996;10/01/2023 08:20;Confirmado;6161
435508;52126;7/26/2024 1:33;Confirmado;2924
757409;92232;01/10/2025 01:13;CANCELADO;2990
589867;60499;1/29/2025 14:41;CANCELADO;4308
330449;70472;1/31/2024 17:49;CANCELADO;2495
535997;46524;6/23/2025 17:00;Pending;3509
131995;40685;9/30/2023 21:19;Confirmado;1746
579581;47320;2/27/2024 5:18;CANCELADO;2999
578053;93683;10/09/2023 12:56;Confirmado;5579
969334;14362;08/11/2023 12:13;Confirmado;4012
352387;71591;04/12/2024 11:33;Confirmado;2320
417105;84347;4/24/2024 19:25;Pending;3294
518233;63451;4/29/2025 14:11;Confirmado;595
154811;94356;3/21/2025 10:26;CANCELADO;5573
311173;35500;4/19/2025 12:27;Confirmado;2817
971746;64101;7/15/2025 8:48;Confirmado;2198
965703;68313;10/02/2024 14:54;CANCELADO;3015
939621;31394;08/10/2023 09:29;Confirmado;825
540163;44887;04/01/2024 05:52;Pending;1716
239704;83030;6/13/2025 22:49;Confirmado;4153
460605;54158;02/07/2025 10:43;Confirmado;4817
527994;17563;10/09/2024 04:33;Confirmado;3694
469215;73242;09/11/2023 07:14;Confirmado;8162
540996;19505;10/25/2023 6:30;Confirmado;4949
545177;82281;05/10/2025 01:19;Confirmado;505
337801;91380;7/13/2024 13:37;Confirmado;4359
694840;66299;2/16/2024 2:06;Confirmado;2717
592482;83712;5/14/2024 23:17;Confirmado;2969
468273;79761;2/25/2025 20:14;Confirmado;3741
394242;27207;12/09/2024 23:43;CANCELADO;3320
266122;23588;10/23/2024 1:29;Confirmado;2775
933477;26751;12/02/2024 15:16;Confirmado;2594
926109;52678;12/06/2024 05:23;Confirmado;3488
443425;77098;3/24/2024 15:38;Confirmado;2426
982094;36921;11/05/2023 05:07;Confirmado;844
938291;53030;12/04/2024 05:44;Confirmado;2900
126650;38160;7/30/2024 10:57;CANCELADO;4121
697786;43341;9/18/2023 18:16;Pending;5503
146365;41840;4/24/2024 7:20;Confirmado;1675
461899;22977;10/09/2024 08:00;Confirmado;3763
887982;55750;5/16/2025 22:02;Pending;2277
924775;40607;6/28/2025 3:31;Confirmado;4898
277598;14110;10/16/2023 7:23;Confirmado;7417
407513;15157;3/24/2025 15:34;Pending;1943
334961;36191;1/31/2025 10:16;Confirmado;3404
716991;79412;6/21/2025 2:27;Confirmado;1293
119729;50816;12/14/2024 3:09;CANCELADO;729
565818;90874;11/09/2023 12:22;CANCELADO;5303
189499;64548;01/02/2024 22:35;CANCELADO;763
874136;41333;10/23/2023 20:37;Confirmado;5039
266762;69739;5/26/2024 22:09;Confirmado;8315
506242;99119;7/29/2024 0:18;CANCELADO;4067
634265;40546;7/30/2024 23:35;Pending;5356
816091;44602;04/05/2025 19:31;Pending;5264
756045;26751;2/17/2025 16:38;Confirmado;539
410898;85878;07/08/2025 10:15;CANCELADO;3756
393549;71207;09/07/2024 05:23;Confirmado;3114
348177;90102;6/16/2024 7:37;CANCELADO;3664
751912;62234;4/21/2025 0:37;Pending;1841
452008;17835;08/08/2024 00:51;CANCELADO;2603
977924;92108;01/03/2024 22:21;Confirmado;1202
855751;65900;03/03/2024 11:19;Confirmado;1672
210171;23965;8/13/2024 22:19;Confirmado;1648
137751;45435;9/30/2024 21:26;CANCELADO;2677
825389;50540;10/07/2023 00:36;Confirmado;6164
174477;92108;3/28/2024 6:21;Pending;2060
185431;13549;3/30/2024 21:18;Confirmado;1565
916467;49700;12/06/2023 08:09;Confirmado;1957
528404;40752;4/19/2025 11:56;Pending;5599
836050;97335;12/22/2024 8:10;Confirmado;2904
235635;17094;3/18/2025 5:12;Confirmado;5134
984853;10405;4/21/2024 0:31;Confirmado;750
555926;50044;12/10/2023 05:55;Pending;1344
680785;92063;11/20/2024 9:14;CANCELADO;2875
318622;72741;3/15/2025 22:38;CANCELADO;3195
647385;72176;04/01/2025 22:53;CANCELADO;4703
567530;31376;11/18/2023 0:50;Confirmado;6131
514731;75924;09/11/2024 20:18;Confirmado;2837
415875;74521;10/19/2023 16:25;Confirmado;2665
956423;47664;5/30/2025 4:07;CANCELADO;127
820605;95213;9/24/2023 13:58;Confirmado;3994
331602;93762;7/14/2025 13:23;Pending;833
417829;14702;4/14/2024 23:00;CANCELADO;5015
485350;29846;5/23/2024 9:00;Pending;5257
306762;10173;12/29/2024 19:50;Confirmado;375
781619;43728;02/04/2025 21:05;Confirmado;7262
243910;30068;9/18/2024 12:27;Confirmado;1025
474854;89974;7/29/2023 15:52;Confirmado;6042
625816;88013;8/13/2023 23:04;Confirmado;2278
939417;70753;6/27/2024 22:07;Confirmado;1026
714976;74105;10/06/2024 16:27;Confirmado;6549
462926;82066;02/12/2024 08:27;Confirmado;1209
369016;47815;2/18/2024 9:55;Confirmado;2292
766216;53596;9/20/2023 10:27;Pending;3606
484113;81470;06/04/2025 16:45;Confirmado;1449
880877;72746;05/04/2024 08:48;Confirmado;3876
556613;12451;7/17/2024 0:54;CANCELADO;3131
389035;91240;1/13/2025 21:27;Confirmado;2469
211899;65984;09/07/2023 02:24;CANCELADO;375
629411;89052;11/21/2024 22:02;Confirmado;3134
879806;24885;11/07/2023 18:03;Confirmado;5586
772956;54274;8/14/2024 12:28;Confirmado;2053
714547;47778;11/04/2024 13:34;Confirmado;4372
630084;22977;01/10/2024 05:39;Pending;1677
182385;14110;6/27/2025 2:11;Confirmado;6474
514392;59663;11/21/2023 22:06;Confirmado;1754
888491;95213;6/17/2025 2:49;Confirmado;4102
542588;33031;10/01/2023 15:54;Confirmado;1669
603806;25057;7/17/2024 5:18;CANCELADO;1312
715285;88902;1/14/2025 12:41;Pending;1047
286661;17870;7/31/2023 12:53;Confirmado;2347
686459;22606;12/27/2024 1:45;Confirmado;1182
902290;58234;12/23/2024 22:52;Pending;2121
946565;98974;3/29/2024 12:37;Confirmado;4305
419241;38313;3/14/2024 10:09;Confirmado;5442
972902;51855;12/04/2024 22:55;Confirmado;3295
627113;72829;12/11/2023 21:29;CANCELADO;1526
423800;72527;2/17/2025 19:46;Confirmado;1653
723715;90310;4/25/2024 21:09;Confirmado;2296
681774;71056;10/17/2024 17:53;Confirmado;2382
182474;43904;04/12/2024 10:46;Confirmado;2216
651889;94249;03/10/2024 05:19;CANCELADO;4174
186697;81850;1/28/2024 20:45;Pending;2908
401842;53162;10/02/2024 14:48;Confirmado;3028
885218;36869;3/30/2024 2:19;Confirmado;3921
706198;47091;11/12/2024 16:21;CANCELADO;2816
761702;81137;8/19/2024 8:37;Confirmado;5273
725231;60542;7/29/2024 5:21;Confirmado;3042
791361;48483;07/04/2025 14:38;Confirmado;9652
277680;22606;8/26/2023 13:36;CANCELADO;887
372709;71128;05/12/2025 11:22;Confirmado;3148
164563;66062;1/16/2024 19:18;Pending;5133
522364;47091;7/23/2024 15:13;Confirmado;3911
908355;57698;1/20/2025 6:57;Confirmado;1844
460752;62240;6/22/2025 0:36;Pending;4508
487284;68075;3/17/2025 15:10;Confirmado;4704
527481;93800;12/23/2024 0:08;Confirmado;243
581831;37181;2/24/2025 23:27;CANCELADO;196
241794;27809;10/11/2023 00:48;Pending;3956
967990;83487;11/02/2023 13:28;Confirmado;3464
474973;50197;1/24/2025 1:02;Confirmado;454
780351;62802;2/26/2025 12:05;CANCELADO;4116
338356;83463;12/27/2024 8:41;Confirmado;3459
575076;72197;01/10/2024 02:47;Confirmado;1082
316587;69739;02/01/2025 21:35;Confirmado;6546
819257;79208;1/13/2024 18:25;Confirmado;2698
931277;79255;8/29/2024 13:28;Confirmado;2145
396663;11169;1/19/2024 4:24;Pending;3796
913813;98974;09/05/2023 13:39;Confirmado;2640
148567;47045;9/21/2023 9:58;CANCELADO;6042
783210;21339;2/23/2025 7:00;Confirmado;905
401338;98149;3/15/2025 1:02;Confirmado;1326
119820;40131;08/04/2023 19:20;Confirmado;2060
343263;13346;10/21/2023 23:07;Confirmado;2785
893670;87326;7/29/2024 18:08;Confirmado;1376
142245;53281;10/23/2024 7:02;Pending;6315
873083;38222;11/30/2024 23:31;CANCELADO;1321
788417;65637;05/04/2025 11:00;Pending;3492
760055;36678;4/18/2024 2:38;Confirmado;2229
727078;34158;02/10/2025 18:11;Pending;3060
502683;67181;9/17/2023 21:51;Confirmado;3267
203813;60100;4/13/2024 5:55;Confirmado;1897
831739;35485;8/30/2023 23:19;CANCELADO;3222
396712;47938;06/05/2025 22:42;Pending;1101
941847;61776;9/18/2023 10:19;CANCELADO;3046
963889;95973;08/04/2023 10:00;Pending;1541
743379;42643;11/10/2024 20:43;Confirmado;4204
822675;32520;12/18/2023 2:12;Confirmado;7153
168989;38021;06/12/2025 01:20;Confirmado;1348
781783;14439;6/30/2024 22:15;CANCELADO;4207
441679;98766;3/16/2025 18:14;CANCELADO;2211
309784;42369;2/22/2025 11:57;Confirmado;2066
830117;24371;6/24/2025 13:39;Confirmado;2879
288684;48884;6/18/2025 14:05;CANCELADO;4581
784015;23624;6/19/2024 21:27;Confirmado;2194
442706;97522;03/07/2024 19:14;Confirmado;1839
595596;71128;06/04/2025 21:12;Confirmado;1629
996269;98588;10/12/2024 00:31;Confirmado;4253
147709;95098;7/23/2025 2:15;Confirmado;1134
617919;49170;3/17/2024 6:10;Pending;2000
217243;48188;4/14/2024 18:32;Confirmado;135
205845;35177;2/17/2025 14:33;Confirmado;785
279249;26751;4/16/2024 12:16;Confirmado;973
558091;56951;11/19/2024 8:02;Confirmado;3425
602494;25100;3/14/2024 11:01;Confirmado;1036
988481;15591;3/27/2025 3:01;Confirmado;1169
933491;37959;12/07/2024 09:48;Pending;6007
237014;22909;8/31/2023 14:31;Confirmado;1791
886395;69735;12/19/2023 9:15;Confirmado;6032
932824;76143;12/16/2023 17:58;CANCELADO;3529
792222;31179;4/19/2024 17:34;Confirmado;2075
246564;57872;10/04/2024 21:33;Confirmado;2540
464373;96825;04/02/2025 04:57;Confirmado;1625
668887;48736;3/27/2024 5:02;Confirmado;40
775021;95638;12/14/2023 18:58;Confirmado;3782
156299;53482;03/09/2025 15:03;CANCELADO;279
980056;36915;2/22/2025 23:43;Pending;2351
323995;95494;9/19/2024 2:27;Pending;675
666382;75648;11/05/2024 07:12;Confirmado;5032
804519;36085;08/06/2024 07:14;CANCELADO;6333
817341;30068;6/29/2024 16:29;Confirmado;799
482893;21469;5/28/2025 13:06;Confirmado;5133
496547;91228;6/23/2025 7:42;Confirmado;3114
927240;72176;05/05/2024 12:31;CANCELADO;3753
842844;55149;08/07/2024 03:26;Confirmado;392
184881;12905;04/12/2025 20:34;Confirmado;7126
540935;83382;11/28/2023 6:38;Pending;2214
716155;13803;09/01/2024 23:55;Confirmado;1429
424938;82045;9/27/2023 2:57;CANCELADO;5321
980444;25875;10/21/2023 4:26;Pending;39
109467;22270;11/11/2023 01:21;Pending;5847
385699;72746;10/29/2023 22:15;Confirmado;5314
371327;95173;06/08/2024 21:56;Confirmado;3683
169857;26401;6/19/2025 9:47;CANCELADO;1603
536727;90514;9/25/2024 7:43;Confirmado;5316
254244;82073;9/30/2024 11:37;Confirmado;5098
956785;95706;2/14/2025 18:31;Confirmado;3675
883088;85502;1/25/2025 20:06;Confirmado;2954
618206;51455;1/14/2024 6:00;Confirmado;2652
257477;80020;9/29/2024 16:14;Confirmado;138
414561;77077;1/21/2024 14:34;Confirmado;1299
744929;56387;10/02/2023 05:26;Confirmado;1087
941969;57858;02/10/2024 08:27;Confirmado;1154
353272;70282;1/28/2025 12:44;Confirmado;341
110478;88700;04/01/2024 21:36;Confirmado;2789
507713;91326;5/25/2024 12:49;Confirmado;5388
717307;86790;09/06/2023 12:31;Confirmado;2205
143905;22606;5/16/2025 0:48;Confirmado;3903
259252;90874;04/03/2024 06:53;Pending;4586
878161;25427;9/21/2024 11:03;Pending;1489
977256;87753;2/23/2025 10:51;Confirmado;1275
404988;84853;12/21/2023 19:15;CANCELADO;3099
999337;85278;01/03/2024 15:56;CANCELADO;1047
504912;21625;12/15/2024 20:44;Confirmado;2965
714679;47371;8/14/2024 22:49;Confirmado;2228
945064;47320;07/11/2025 05:56;Confirmado;14
456611;70757;3/18/2025 0:30;Confirmado;746
674159;12414;5/22/2024 10:59;Pending;113
787073;71399;9/15/2024 3:27;CANCELADO;669
847214;40233;8/16/2024 12:40;Confirmado;5286
743332;58389;6/19/2025 23:24;Confirmado;4904
507461;49807;08/02/2024 22:16;Confirmado;3502
585046;28344;4/20/2025 17:45;Confirmado;3914
808797;32092;5/30/2024 4:12;Pending;4440
568001;96235;5/21/2024 1:55;Confirmado;2573
726997;15552;6/21/2024 12:33;Confirmado;1368
489737;48483;4/24/2024 12:02;Confirmado;360
155430;61076;05/02/2025 12:14;Confirmado;3890
470184;32125;05/07/2024 22:34;Confirmado;5440
224722;49725;10/28/2023 7:35;Confirmado;4936
310149;11312;9/22/2023 11:16;CANCELADO;5575
729594;98374;06/06/2024 17:21;Confirmado;2180
146649;44936;10/03/2023 16:42;Confirmado;5558
545972;48653;2/28/2024 10:33;Confirmado;6162
737873;60328;11/18/2024 8:01;CANCELADO;3686
389695;27874;6/25/2024 18:58;Confirmado;2692
919905;78462;7/18/2025 6:26;Confirmado;1534
369793;24078;2/15/2025 10:02;Pending;259
418229;47961;6/29/2025 16:54;Pending;1995
898423;37356;04/08/2024 12:42;Confirmado;1522
772411;72579;01/04/2024 08:48;CANCELADO;1405
821156;64819;10/17/2024 14:16;Pending;2580
774249;52678;01/09/2025 21:47;Confirmado;2418
303386;80839;3/19/2025 19:26;Confirmado;4798
718162;81592;09/08/2023 11:48;Confirmado;5149
700451;99548;04/02/2024 09:06;Pending;3409
905751;81695;5/21/2024 7:47;Confirmado;272
725045;69735;07/12/2025 20:37;Confirmado;335
972204;83095;1/16/2024 0:47;Confirmado;3200
806789;54619;5/19/2025 3:02;Confirmado;5530
408030;44192;11/03/2023 16:05;Pending;1311
717645;77160;04/09/2024 12:32;Pending;5420
561210;67531;07/06/2025 20:23;Pending;1255
373290;29660;3/31/2024 4:27;Confirmado;2159
746706;33914;12/06/2023 19:54;Confirmado;2759
201108;33261;2/13/2025 23:05;Pending;915
621881;82552;1/15/2025 0:52;Confirmado;1431
297822;41010;3/13/2025 4:31;CANCELADO;4581
449539;57805;10/20/2024 2:16;Confirmado;1097
602047;18351;1/27/2024 9:46;Confirmado;5402
970229;65585;4/30/2024 12:51;CANCELADO;3198
296850;24885;09/05/2024 18:44;CANCELADO;2923
147216;43768;12/06/2024 12:29;Confirmado;4121
683478;46746;6/23/2024 12:58;Confirmado;4366
115835;61776;9/25/2023 17:07;Confirmado;2464
428438;62802;09/02/2023 19:25;Confirmado;2620
487743;82107;8/30/2023 19:52;Confirmado;915
476497;40306;08/07/2023 13:05;Confirmado;7399
808705;87563;05/02/2025 20:07;Confirmado;4604
237451;22606;09/01/2023 02:12;Confirmado;2455
296600;96235;5/25/2024 11:53;Pending;5712
342547;59917;11/15/2023 19:22;Confirmado;4568
841660;90435;4/29/2025 17:13;Pending;1114
242312;99548;5/30/2025 0:08;Confirmado;2516
848750;10780;1/25/2025 19:08;Confirmado;2743
901103;45947;7/24/2025 6:54;Confirmado;2138
173813;32508;2/19/2025 4:39;Confirmado;4428
782064;74522;08/03/2024 16:41;Confirmado;4413
351498;66954;1/13/2024 16:32;CANCELADO;5936
660154;63639;7/17/2024 10:10;Confirmado;1825
654994;72741;02/08/2024 23:20;CANCELADO;3279
802377;82281;8/21/2023 19:23;Confirmado;3304
161271;47701;01/12/2025 23:17;Confirmado;3404
570378;14479;3/28/2025 6:53;CANCELADO;3858
274295;68145;05/08/2025 02:37;Confirmado;3949
178461;25824;12/15/2023 10:51;Confirmado;6306
950115;36097;1/29/2025 12:14;Confirmado;2963
821009;74416;02/07/2025 21:20;Confirmado;3276
112768;58071;6/20/2025 9:41;Confirmado;2592
390600;40486;11/08/2024 02:43;Confirmado;3936
632264;78086;01/09/2025 08:21;Confirmado;5052
439651;25465;9/14/2024 8:06;Confirmado;1955
170671;39751;9/15/2023 6:15;Confirmado;1592
576074;96102;6/22/2024 22:32;Confirmado;3342
932476;26391;04/02/2025 00:55;Confirmado;4597
921916;59371;2/22/2024 4:04;Confirmado;2729
542163;82550;2/17/2025 21:37;Confirmado;5377
532388;68891;12/06/2023 01:02;Pending;593
356919;21471;4/24/2024 0:00;Confirmado;2535
510293;50627;04/01/2024 09:56;Confirmado;3253
839028;70282;6/28/2025 17:19;Confirmado;4069
127516;19569;12/27/2024 18:13;Confirmado;195
847471;34064;12/17/2024 14:22;Confirmado;1110
788991;14015;12/08/2023 14:26;Confirmado;2661
723913;41583;6/28/2025 12:14;Pending;1125
758497;79437;04/07/2025 09:10;Confirmado;1537
608934;91095;05/10/2025 21:18;Confirmado;3654
879607;58071;02/08/2025 23:15;Confirmado;2836
174831;94130;05/09/2024 10:44;Pending;1553
502895;91135;03/06/2025 09:02;Pending;893
401344;88622;06/04/2024 11:33;Confirmado;5239
591324;59217;3/13/2025 5:15;Confirmado;1544
584335;47045;3/27/2024 18:08;CANCELADO;1317
813074;94091;7/16/2025 16:36;Confirmado;5580
849411;11434;4/23/2025 2:56;Confirmado;3715
710159;41993;12/21/2023 16:01;CANCELADO;3449
101844;37072;4/15/2024 17:49;Confirmado;1599
388852;79215;10/23/2024 11:40;Confirmado;2945
554932;80906;01/07/2024 21:54;Confirmado;3650
967928;54520;06/08/2025 23:58;Confirmado;2707
429259;15743;3/14/2024 22:10;Confirmado;4184
349448;82552;07/07/2025 16:34;Confirmado;4109
659231;32984;5/31/2025 10:25;CANCELADO;1217
445331;27503;01/01/2025 19:16;Confirmado;4622
397898;22221;12/13/2023 9:58;Confirmado;3844
554046;94091;1/13/2025 22:10;CANCELADO;50
359400;29854;1/26/2024 7:20;CANCELADO;3304
951607;92372;7/19/2024 5:04;Confirmado;5196
744107;85257;1/19/2025 17:00;Confirmado;2991
748279;69166;08/10/2023 05:30;Confirmado;3499
442597;88562;12/04/2024 00:46;Confirmado;1028
895265;55756;9/19/2023 16:58;Confirmado;3547
164096;42104;6/24/2024 9:01;Confirmado;2142
914276;74424;1/31/2024 0:02;CANCELADO;5753
368698;64251;12/11/2024 00:44;Confirmado;2069
552443;48162;9/29/2023 4:00;Confirmado;7753
109755;36678;09/10/2023 03:40;Confirmado;3611
216202;65184;3/22/2025 14:32;Confirmado;3038
489722;80203;2/17/2025 23:53;Confirmado;1750
675733;41742;09/07/2023 04:10;Confirmado;1862
651809;35500;12/11/2023 12:47;Confirmado;1870
625909;86591;10/11/2023 12:34;CANCELADO;1621
301501;32125;2/13/2025 10:04;Confirmado;105
451281;15552;02/11/2025 18:32;Confirmado;4450
228289;20713;8/18/2023 22:31;Pending;4016
758365;65637;01/06/2025 23:02;CANCELADO;3408
684923;12373;9/21/2024 13:01;Confirmado;3029
672184;51247;5/21/2024 3:46;CANCELADO;297
821919;62659;03/01/2025 08:43;Confirmado;754
727188;70164;10/09/2023 11:37;Confirmado;2946
215537;92108;4/19/2025 2:39;Pending;2523
441742;70164;10/17/2023 9:06;Confirmado;4377
482475;47354;07/01/2025 23:15;Confirmado;3839
949626;92304;04/09/2024 23:35;Confirmado;174
849091;47938;11/11/2023 04:57;Pending;3221
313253;90435;5/28/2025 20:49;Confirmado;2776
841123;97320;12/12/2024 02:16;Confirmado;1804
163910;47578;11/21/2023 22:04;Confirmado;3045
592169;49725;12/15/2024 0:42;CANCELADO;5345
325770;38320;1/13/2024 9:57;Confirmado;1156
949285;58199;11/29/2024 15:42;Confirmado;5560
207390;65015;10/08/2024 08:29;Confirmado;4627
603490;93295;10/05/2023 14:51;CANCELADO;460
929711;52126;1/13/2025 11:46;Pending;8695
165257;99769;07/12/2024 16:18;Confirmado;2732
162506;15280;04/06/2025 03:32;Pending;3720
825125;37959;4/23/2025 10:11;CANCELADO;4457
725989;29660;07/02/2024 14:37;CANCELADO;8910
472611;77251;4/22/2024 2:22;Confirmado;4593
525494;32984;11/25/2023 2:50;Confirmado;2438
539915;34693;01/12/2024 22:19;Confirmado;2000
424226;13534;6/24/2025 11:03;Confirmado;5456
703007;15723;9/23/2023 23:25;CANCELADO;3653
447563;53332;4/25/2024 3:42;Confirmado;5881
580617;22933;12/03/2024 02:32;CANCELADO;2678
987625;58115;8/14/2023 16:59;CANCELADO;2162
956962;92929;02/11/2024 19:41;Pending;1387
646305;72317;3/17/2025 19:41;Confirmado;1030
869310;51532;8/21/2023 11:33;Confirmado;4777
848395;51603;9/30/2024 23:27;Confirmado;974
138702;14334;04/12/2024 17:05;Confirmado;6603
154338;42227;8/29/2024 6:58;Pending;3534
787456;36085;9/23/2024 9:59;Confirmado;661
948688;64786;10/28/2023 3:09;Confirmado;1525
149500;89240;3/17/2025 22:32;Confirmado;4351
305320;23863;10/23/2023 21:30;CANCELADO;1872
370006;32389;1/29/2025 13:25;Confirmado;2433
785512;33562;04/03/2024 15:35;Confirmado;154
377953;30054;04/07/2024 04:35;Pending;693
422683;79648;3/27/2024 20:22;Pending;2803
790904;76176;9/18/2024 21:53;CANCELADO;2573
820042;39698;11/01/2023 18:20;CANCELADO;4019
534115;19669;7/17/2024 20:40;Pending;5053
698255;23863;3/20/2025 15:42;Confirmado;1099
369867;79999;8/19/2023 21:51;Confirmado;4177
693995;51731;4/18/2024 19:41;Pending;1318
252843;66664;02/06/2025 23:35;CANCELADO;3913
895983;28098;07/04/2025 02:12;Confirmado;4458
658720;64786;6/19/2025 2:38;Pending;2557
454116;60455;01/02/2025 20:26;Pending;3835
364897;85051;07/04/2024 08:03;Confirmado;4156
372198;33914;06/07/2024 13:46;Confirmado;2027
184772;62542;5/16/2024 14:56;Confirmado;667
970329;37624;12/09/2024 22:11;Confirmado;8846
